,video_path,time,species,image_id
1556,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,554,Sphyrna lewini,1556
1557,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,555,Sphyrna lewini,1557
1558,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,556,Sphyrna lewini,1558
1559,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,557,Sphyrna lewini,1559
1560,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,558,Sphyrna lewini,1560
1561,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,559,Sphyrna lewini,1561
1562,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,560,Sphyrna lewini,1562
1563,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,561,Sphyrna lewini,1563
1564,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,562,Sphyrna lewini,1564
1565,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,563,Sphyrna lewini,1565
1566,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,564,Sphyrna lewini,1566
1567,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,565,Sphyrna lewini,1567
1568,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,566,Sphyrna lewini,1568
1569,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,567,Sphyrna lewini,1569
1570,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,568,Sphyrna lewini,1570
1571,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,569,Sphyrna lewini,1571
1572,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,570,Sphyrna lewini,1572
1573,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,571,Sphyrna lewini,1573
1574,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,572,Sphyrna lewini,1574
1575,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,573,Sphyrna lewini,1575
1576,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,574,Sphyrna lewini,1576
1577,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,575,Sphyrna lewini,1577
1578,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,576,Sphyrna lewini,1578
1579,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,577,Sphyrna lewini,1579
1580,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,578,Sphyrna lewini,1580
1581,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,579,Sphyrna lewini,1581
1582,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,580,Sphyrna lewini,1582
1583,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,581,Sphyrna lewini,1583
1584,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,582,Sphyrna lewini,1584
1585,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,583,Sphyrna lewini,1585
1586,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,584,Sphyrna lewini,1586
1587,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,585,Sphyrna lewini,1587
1588,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,586,Sphyrna lewini,1588
1589,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,587,Sphyrna lewini,1589
1590,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,588,Sphyrna lewini,1590
1591,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,589,Sphyrna lewini,1591
1592,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,590,Sphyrna lewini,1592
1593,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,591,Sphyrna lewini,1593
1594,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,592,Sphyrna lewini,1594
1595,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,593,Sphyrna lewini,1595
1596,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,594,Sphyrna lewini,1596
1597,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,595,Sphyrna lewini,1597
1598,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,596,Sphyrna lewini,1598
1599,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,597,Sphyrna lewini,1599
1600,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,598,Sphyrna lewini,1600
1601,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,599,Sphyrna lewini,1601
1602,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,600,Sphyrna lewini,1602
1603,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,601,Sphyrna lewini,1603
1604,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,602,Sphyrna lewini,1604
1605,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,603,Sphyrna lewini,1605
1606,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,604,Sphyrna lewini,1606
1607,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,605,Sphyrna lewini,1607
1608,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,606,Sphyrna lewini,1608
1609,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,607,Sphyrna lewini,1609
1610,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,608,Sphyrna lewini,1610
1611,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,609,Sphyrna lewini,1611
1612,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,610,Sphyrna lewini,1612
1613,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,611,Sphyrna lewini,1613
1614,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,612,Sphyrna lewini,1614
1615,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,613,Sphyrna lewini,1615
1616,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,614,Sphyrna lewini,1616
1617,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,615,Sphyrna lewini,1617
1618,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,616,Sphyrna lewini,1618
1619,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,617,Sphyrna lewini,1619
1620,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,618,Sphyrna lewini,1620
1621,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,619,Sphyrna lewini,1621
1622,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,620,Sphyrna lewini,1622
1623,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,621,Sphyrna lewini,1623
1624,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,622,Sphyrna lewini,1624
1625,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,623,Sphyrna lewini,1625
1626,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,624,Sphyrna lewini,1626
1627,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,625,Sphyrna lewini,1627
1628,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,626,Sphyrna lewini,1628
1629,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,627,Sphyrna lewini,1629
1630,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,628,Sphyrna lewini,1630
1631,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,629,Sphyrna lewini,1631
1632,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,630,Sphyrna lewini,1632
1633,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,631,Sphyrna lewini,1633
1634,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,632,Sphyrna lewini,1634
1635,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,633,Sphyrna lewini,1635
1636,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,634,Sphyrna lewini,1636
1637,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,635,Sphyrna lewini,1637
1638,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,636,Sphyrna lewini,1638
1639,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,637,Sphyrna lewini,1639
1640,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,638,Sphyrna lewini,1640
1641,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,639,Sphyrna lewini,1641
1642,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,640,Sphyrna lewini,1642
1643,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,641,Sphyrna lewini,1643
1644,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,642,Sphyrna lewini,1644
1645,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,643,Sphyrna lewini,1645
1646,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,644,Sphyrna lewini,1646
1647,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,645,Sphyrna lewini,1647
1648,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,646,Sphyrna lewini,1648
1649,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,647,Sphyrna lewini,1649
1650,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,648,Sphyrna lewini,1650
1651,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,649,Sphyrna lewini,1651
1652,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,650,Sphyrna lewini,1652
1653,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,651,Sphyrna lewini,1653
1654,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,652,Sphyrna lewini,1654
1655,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,653,Sphyrna lewini,1655
1656,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,654,Sphyrna lewini,1656
1657,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,655,Sphyrna lewini,1657
1658,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,656,Sphyrna lewini,1658
1659,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,657,Sphyrna lewini,1659
1660,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,658,Sphyrna lewini,1660
1661,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,659,Sphyrna lewini,1661
1662,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,660,Sphyrna lewini,1662
1663,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,661,Sphyrna lewini,1663
1664,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,662,Sphyrna lewini,1664
1665,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,663,Sphyrna lewini,1665
1666,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,664,Sphyrna lewini,1666
1667,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,665,Sphyrna lewini,1667
1668,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,666,Sphyrna lewini,1668
1669,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,667,Sphyrna lewini,1669
1670,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,668,Sphyrna lewini,1670
1671,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,669,Sphyrna lewini,1671
1672,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,670,Sphyrna lewini,1672
1673,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,671,Sphyrna lewini,1673
1674,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,672,Sphyrna lewini,1674
1675,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,673,Sphyrna lewini,1675
1676,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,674,Sphyrna lewini,1676
1677,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,675,Sphyrna lewini,1677
1678,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,676,Sphyrna lewini,1678
1679,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,677,Sphyrna lewini,1679
1680,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,678,Sphyrna lewini,1680
1681,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,679,Sphyrna lewini,1681
1682,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,680,Sphyrna lewini,1682
1683,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,681,Sphyrna lewini,1683
1684,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,682,Sphyrna lewini,1684
1685,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,683,Sphyrna lewini,1685
1686,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,684,Sphyrna lewini,1686
1687,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,685,Sphyrna lewini,1687
1688,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,686,Sphyrna lewini,1688
1689,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,687,Sphyrna lewini,1689
1690,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,688,Sphyrna lewini,1690
1691,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,689,Sphyrna lewini,1691
1692,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,690,Sphyrna lewini,1692
1693,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,691,Sphyrna lewini,1693
1694,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,692,Sphyrna lewini,1694
1695,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,693,Sphyrna lewini,1695
1696,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,694,Sphyrna lewini,1696
1697,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,695,Sphyrna lewini,1697
1698,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,696,Sphyrna lewini,1698
1699,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,697,Sphyrna lewini,1699
1700,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,698,Sphyrna lewini,1700
1701,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,699,Sphyrna lewini,1701
1702,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,700,Sphyrna lewini,1702
1703,/Volumes/Expansion/Expedicion Revillagigedo/22-04-23_Clarion/Roca Piramide/CL_S008_F2L_2023-04-22/100GOPRO/GH040009.MP4,701,Sphyrna lewini,1703
